,CustomerID,Frequency,Monetary,Recency,ProductType,Country
2196,15315.0,3,551.54,64,Home Decor,United Kingdom
2197,15316.0,1,165.0,327,Accessories,United Kingdom
2198,15318.0,1,312.62,4,Others,United Kingdom
2199,15319.0,1,204.5,284,Others,United Kingdom
2200,15320.0,1,267.13,44,Others,United Kingdom
2201,15321.0,4,2650.73,49,Others,United Kingdom
2202,15322.0,2,602.97,64,Others,United Kingdom
2203,15325.0,1,162.29,104,Others,United Kingdom
2204,15326.0,1,311.71,334,Others,United Kingdom
2205,15327.0,1,208.75,53,Accessories,United Kingdom
2206,15329.0,5,1005.5,35,Others,United Kingdom
2207,15330.0,2,714.96,32,Office Supplies,United Kingdom
2208,15332.0,4,1661.06,366,Others,Lithuania
2209,15333.0,1,1028.56,208,Toys,United Kingdom
2210,15334.0,3,351.67,157,Others,United Kingdom
2211,15335.0,1,173.97,54,Others,United Kingdom
2212,15339.0,3,557.57,66,Others,United Kingdom
2213,15341.0,1,2020.52,81,Others,United Kingdom
2214,15342.0,2,391.76,116,Others,United Kingdom
2215,15343.0,1,364.5,87,Others,United Kingdom
2216,15344.0,5,476.58,1,Others,United Kingdom
2217,15345.0,2,367.69,35,Others,United Kingdom
2218,15346.0,1,252.42000000000002,333,Others,United Kingdom
2219,15347.0,1,201.60000000000002,366,Others,United Kingdom
2220,15348.0,1,158.04,72,Others,United Kingdom
2221,15349.0,2,473.81,158,Others,United Kingdom
2222,15350.0,1,115.65,373,Pet Supplies,United Kingdom
2223,15351.0,10,1862.14,12,Others,United Kingdom
2224,15353.0,2,777.02,255,Others,United Kingdom
2225,15355.0,2,277.05,29,Others,United Kingdom
2226,15356.0,10,2766.5,31,Others,United Kingdom
2227,15358.0,29,8234.8,5,Others,United Kingdom
2228,15360.0,1,427.93,40,Others,United Kingdom
2229,15361.0,1,418.92,362,Others,United Kingdom
2230,15363.0,2,318.05,241,Others,United Kingdom
2231,15364.0,2,913.19,96,Others,United Kingdom
2232,15365.0,9,1330.45,26,Others,United Kingdom
2233,15366.0,2,602.51,75,Others,United Kingdom
2234,15367.0,5,1867.69,57,Others,United Kingdom
2235,15368.0,1,446.94000000000005,21,Home Decor,United Kingdom
2236,15369.0,1,-1592.49,144,Others,United Kingdom
2237,15370.0,8,2360.55,41,Office Supplies,United Kingdom
2238,15372.0,1,2007.3999999999999,137,Others,United Kingdom
2239,15373.0,13,2213.11,8,Others,United Kingdom
2240,15374.0,1,168.0,129,Others,United Kingdom
2241,15376.0,3,1233.3600000000001,40,Others,United Kingdom
2242,15379.0,8,3631.8900000000003,169,Others,United Kingdom
2243,15380.0,6,1682.3600000000001,9,Others,United Kingdom
2244,15381.0,2,596.85,214,Office Supplies,United Kingdom
2245,15382.0,8,5927.86,15,Others,United Kingdom
2246,15384.0,3,635.76,170,Others,United Kingdom
2247,15385.0,1,316.88,40,Others,United Kingdom
2248,15386.0,1,394.14,186,Others,United Kingdom
2249,15388.0,1,140.54,270,Others,Canada
2250,15389.0,1,500.0,172,Others,United Kingdom
2251,15392.0,5,1515.73,5,Others,United Kingdom
2252,15393.0,2,231.86,16,Others,United Kingdom
2253,15394.0,4,2183.54,10,Accessories,United Kingdom
2254,15395.0,1,107.45,326,Others,United Kingdom
2255,15396.0,1,288.18,113,Others,United Kingdom
2256,15397.0,1,94.0,290,Others,United Kingdom
2257,15398.0,3,1339.63,16,Others,United Kingdom
2258,15399.0,3,815.77,1,Others,United Kingdom
2259,15400.0,6,666.7,92,Others,United Kingdom
2260,15402.0,2,626.77,149,Others,United Kingdom
2261,15405.0,1,349.1,189,Others,United Kingdom
2262,15406.0,4,426.61,18,Others,United Kingdom
2263,15407.0,4,1056.44,34,Others,United Kingdom
2264,15408.0,1,267.18,264,Others,United Kingdom
2265,15410.0,8,3450.84,84,Others,United Kingdom
2266,15411.0,5,1346.38,26,Others,United Kingdom
2267,15412.0,1,190.53,171,Home Decor,United Kingdom
2268,15414.0,3,774.9000000000001,10,Others,United Kingdom
2269,15415.0,1,572.8100000000001,313,Others,United Kingdom
2270,15416.0,5,3974.37,65,Others,United Kingdom
2271,15417.0,1,508.8,85,Accessories,United Kingdom
2272,15419.0,1,135.86,25,Others,United Kingdom
2273,15421.0,4,950.36,59,Others,United Kingdom
2274,15422.0,2,97.7,323,Others,United Kingdom
2275,15423.0,1,43.5,38,Office Supplies,United Kingdom
2276,15424.0,2,383.34,254,Others,United Kingdom
2277,15426.0,7,1429.9,19,Others,United Kingdom
2278,15427.0,3,1483.14,33,Others,United Kingdom
2279,15428.0,1,93.78,15,Home Decor,United Kingdom
2280,15429.0,3,364.90000000000003,27,Others,United Kingdom
2281,15432.0,1,171.19,23,Home Decor,United Kingdom
2282,15433.0,3,417.87,79,Accessories,United Kingdom
2283,15434.0,6,997.48,8,Others,United Kingdom
2284,15435.0,1,149.29,22,Others,United Kingdom
2285,15436.0,3,1122.53,12,Others,United Kingdom
2286,15437.0,1,200.16,262,Others,United Kingdom
2287,15438.0,1,156.57999999999998,131,Home Decor,United Kingdom
2288,15440.0,3,383.68,55,Others,United Kingdom
2289,15442.0,1,594.0,249,Others,United Kingdom
2290,15443.0,8,3212.16,2,Others,United Kingdom
2291,15444.0,2,1418.26,9,Others,United Kingdom
2292,15445.0,1,113.5,264,Others,United Kingdom
2293,15447.0,1,155.17,331,Others,United Kingdom
2294,15448.0,1,494.64,313,Others,United Kingdom
2295,15449.0,5,971.22,26,Others,United Kingdom
2296,15450.0,1,429.84,30,Others,United Kingdom
2297,15452.0,3,538.73,30,Others,United Kingdom
2298,15453.0,7,1388.37,2,Others,United Kingdom
2299,15454.0,1,179.1,362,Others,United Kingdom
2300,15456.0,3,447.22,283,Others,United Kingdom
2301,15457.0,1,237.07,262,Others,United Kingdom
2302,15458.0,1,161.64,25,Office Supplies,United Kingdom
2303,15460.0,1,216.76,354,Others,United Kingdom
2304,15462.0,3,234.6,94,Others,United Kingdom
2305,15463.0,1,126.14,29,Others,United Kingdom
2306,15464.0,1,1048.85,338,Others,United Kingdom
2307,15465.0,24,6945.0199999999995,20,Others,United Kingdom
2308,15466.0,1,334.53,85,Others,United Kingdom
2309,15467.0,4,511.88,9,Others,United Kingdom
2310,15468.0,5,438.46,35,Others,United Kingdom
2311,15469.0,4,504.5,43,Others,United Kingdom
2312,15471.0,1,469.48,2,Others,United Kingdom
2313,15472.0,1,371.56,113,Home Decor,United Kingdom
2314,15473.0,10,1465.2,14,Office Supplies,United Kingdom
2315,15475.0,1,454.10999999999996,77,Others,United Kingdom
2316,15478.0,2,1441.42,40,Home Decor,United Kingdom
2317,15480.0,1,905.5,116,Others,Malta
2318,15482.0,16,6568.72,16,Others,United Kingdom
2319,15483.0,4,233.81,161,Others,United Kingdom
2320,15484.0,5,3563.11,1,Others,United Kingdom
2321,15485.0,3,2575.0,30,Others,United Kingdom
2322,15488.0,1,91.32000000000001,93,Others,United Kingdom
2323,15489.0,4,1090.03,23,Others,United Kingdom
2324,15491.0,7,3090.85,95,Others,United Kingdom
2325,15492.0,2,659.4599999999999,28,Others,United Kingdom
2326,15493.0,7,1967.25,33,Others,United Kingdom
2327,15494.0,2,1299.23,21,Others,United Kingdom
2328,15497.0,3,1259.7,18,Others,United Kingdom
2329,15498.0,35,12396.46,1,Others,United Kingdom
2330,15500.0,4,1131.56,8,Others,United Kingdom
2331,15502.0,23,5541.46,16,Others,United Kingdom
2332,15503.0,1,147.09,363,Others,United Kingdom
2333,15504.0,1,52.83,81,Food,United Kingdom
2334,15505.0,7,3497.14,53,Others,United Kingdom
2335,15506.0,3,979.26,23,Others,United Kingdom
2336,15507.0,1,492.36,172,Others,United Kingdom
2337,15508.0,6,1000.27,189,Others,United Kingdom
2338,15510.0,1,250.0,331,Home Decor,United Kingdom
2339,15511.0,5,909.23,12,Others,United Kingdom
2340,15512.0,2,121.0,156,Office Supplies,United Kingdom
2341,15513.0,22,14520.08,31,Others,United Kingdom
2342,15514.0,13,2963.19,12,Others,United Kingdom
2343,15516.0,3,62.43,45,Others,United Kingdom
2344,15517.0,1,267.03,233,Others,United Kingdom
2345,15518.0,13,1911.89,64,Others,United Kingdom
2346,15520.0,1,343.5,2,Others,United Kingdom
2347,15521.0,13,2574.65,36,Others,United Kingdom
2348,15522.0,2,398.84,33,Accessories,United Kingdom
2349,15523.0,1,412.01000000000005,84,Home Decor,United Kingdom
2350,15524.0,1,440.0,25,Others,United Kingdom
2351,15525.0,4,811.02,2,Others,United Kingdom
2352,15526.0,2,148.44,33,Others,United Kingdom
2353,15527.0,10,2348.82,19,Others,United Kingdom
2354,15528.0,1,229.33,254,Others,United Kingdom
2355,15529.0,12,3967.78,23,Others,United Kingdom
2356,15530.0,4,1502.35,22,Others,United Kingdom
2357,15531.0,2,2007.44,8,Others,United Kingdom
2358,15532.0,6,1517.08,25,Others,United Kingdom
2359,15533.0,5,746.92,19,Others,United Kingdom
2360,15535.0,7,459.9,173,Others,United Kingdom
2361,15537.0,1,110.92,163,Others,United Kingdom
2362,15539.0,1,538.46,7,Others,United Kingdom
2363,15540.0,1,213.3,11,Others,United Kingdom
2364,15541.0,1,85.13000000000001,114,Accessories,United Kingdom
2365,15543.0,1,127.86,288,Others,United Kingdom
2366,15544.0,11,3542.51,9,Others,United Kingdom
2367,15545.0,2,292.71999999999997,54,Others,United Kingdom
2368,15547.0,14,4954.84,7,Others,United Kingdom
2369,15549.0,4,1655.76,77,Others,United Kingdom
2370,15550.0,4,575.63,4,Others,United Kingdom
2371,15551.0,1,436.06,37,Others,United Kingdom
2372,15552.0,1,90.12,217,Others,United Kingdom
2373,15553.0,1,437.23,60,Others,United Kingdom
2374,15554.0,1,217.2,278,Others,United Kingdom
2375,15555.0,20,4758.2,12,Others,United Kingdom
2376,15556.0,1,279.77,24,Others,United Kingdom
2377,15557.0,1,473.65000000000003,29,Others,United Kingdom
2378,15561.0,5,722.74,12,Others,United Kingdom
2379,15562.0,1,134.55,352,Others,United Kingdom
2380,15563.0,7,1319.69,9,Others,United Kingdom
2381,15565.0,2,173.16,50,Others,United Kingdom
2382,15567.0,1,186.01,19,Others,United Kingdom
2383,15568.0,3,758.29,3,Others,United Kingdom
2384,15569.0,5,1375.71,104,Others,United Kingdom
2385,15570.0,13,4109.97,7,Others,United Kingdom
2386,15571.0,4,650.4300000000001,12,Others,United Kingdom
2387,15572.0,7,2552.86,5,Others,United Kingdom
2388,15573.0,2,607.45,32,Others,United Kingdom
2389,15574.0,4,702.25,178,Others,United Kingdom
2390,15576.0,1,940.6700000000001,38,Others,United Kingdom
2391,15577.0,3,258.88,151,Others,United Kingdom
2392,15578.0,1,127.1,162,Others,United Kingdom
2393,15579.0,2,348.6,69,Others,United Kingdom
2394,15581.0,14,3429.9700000000003,121,Others,United Kingdom
2395,15582.0,3,682.9100000000001,25,Others,United Kingdom
2396,15584.0,5,722.61,24,Others,United Kingdom
2397,15585.0,1,455.3,177,Others,United Kingdom
2398,15587.0,4,913.6800000000001,50,Others,United Kingdom
2399,15589.0,4,456.58,253,Others,United Kingdom
2400,15590.0,1,-30.19,289,Others,United Kingdom
2401,15592.0,1,388.58,47,Others,United Kingdom
2402,15593.0,1,199.8,71,Home Decor,United Kingdom
2403,15594.0,6,1767.53,16,Others,United Kingdom
2404,15596.0,9,1343.34,101,Others,United Kingdom
2405,15597.0,2,315.71999999999997,30,Home Decor,United Kingdom
2406,15598.0,3,235.68,35,Others,United Kingdom
2407,15599.0,2,761.74,27,Others,United Kingdom
2408,15601.0,17,6745.36,11,Others,United Kingdom
2409,15602.0,15,1083.63,8,Others,United Kingdom
2410,15603.0,1,48.480000000000004,79,Others,United Kingdom
2411,15604.0,1,216.39,52,Others,United Kingdom
2412,15605.0,5,1198.23,36,Others,United Kingdom
2413,15606.0,11,2422.64,57,Others,United Kingdom
2414,15607.0,1,104.76,337,Others,United Kingdom
2415,15608.0,4,1093.68,28,Others,United Kingdom
2416,15609.0,2,270.03000000000003,183,Others,United Kingdom
2417,15610.0,1,112.46000000000001,52,Accessories,United Kingdom
2418,15611.0,15,1568.39,10,Others,United Kingdom
2419,15612.0,2,195.15,36,Others,United Kingdom
2420,15615.0,27,10360.04,10,Others,United Kingdom
2421,15618.0,5,747.031,33,Others,United Kingdom
2422,15619.0,1,336.40000000000003,11,Accessories,United Kingdom
2423,15620.0,6,1524.4,50,Others,United Kingdom
2424,15621.0,6,1158.77,4,Others,United Kingdom
2425,15622.0,16,3224.53,3,Others,United Kingdom
2426,15623.0,1,301.03,141,Others,United Kingdom
2427,15624.0,4,588.13,117,Home Decor,United Kingdom
2428,15625.0,8,1504.56,100,Others,United Kingdom
2429,15626.0,2,675.8,75,Others,United Kingdom
2430,15628.0,10,2865.64,5,Others,United Kingdom
2431,15630.0,3,1180.4,45,Others,United Kingdom
2432,15632.0,10,3147.31,16,Others,United Kingdom
2433,15634.0,1,243.55,17,Others,United Kingdom
2434,15636.0,2,724.76,90,Others,United Kingdom
2435,15637.0,1,223.36,53,Others,United Kingdom
2436,15638.0,1,-94.0,301,Others,United Kingdom
2437,15639.0,1,425.32,134,Others,United Kingdom
2438,15640.0,17,12433.34,4,Others,United Kingdom
2439,15641.0,4,1887.2,105,Others,United Kingdom
2440,15643.0,6,647.4,179,Others,United Kingdom
2441,15644.0,4,813.0,166,Others,United Kingdom
2442,15645.0,1,612.01,19,Home Decor,United Kingdom
2443,15646.0,4,425.14000000000004,158,Others,United Kingdom
2444,15648.0,4,599.9,204,Others,United Kingdom
2445,15649.0,2,816.0,336,Others,United Kingdom
2446,15651.0,3,646.3,37,Others,United Kingdom
2447,15652.0,1,337.74,91,Others,United Kingdom
2448,15653.0,2,877.4399999999999,93,Others,United Kingdom
2449,15654.0,2,922.53,9,Others,United Kingdom
2450,15655.0,2,511.32,233,Others,United Kingdom
2451,15656.0,4,748.5,45,Others,United Kingdom
2452,15657.0,1,30.0,23,Others,United Kingdom
2453,15658.0,8,958.9,190,Others,United Kingdom
2454,15659.0,1,306.45,44,Others,United Kingdom
2455,15660.0,12,1552.01,25,Others,United Kingdom
2456,15661.0,2,309.8,317,Home Decor,United Kingdom
2457,15663.0,1,138.14,106,Others,United Kingdom
2458,15664.0,2,358.63,51,Others,United Kingdom
2459,15665.0,2,2242.01,168,Others,United Kingdom
2460,15667.0,1,301.32,40,Others,United Kingdom
2461,15668.0,1,76.32000000000001,218,Others,United Kingdom
2462,15669.0,5,677.69,40,Others,United Kingdom
2463,15670.0,1,173.05,297,Others,United Kingdom
2464,15671.0,10,2635.4900000000002,19,Others,United Kingdom
2465,15673.0,4,2881.02,88,Others,United Kingdom
2466,15674.0,8,1744.02,73,Others,United Kingdom
2467,15675.0,3,323.69,81,Home Decor,United Kingdom
2468,15676.0,5,3324.09,9,Others,United Kingdom
2469,15677.0,1,657.23,49,Others,United Kingdom
2470,15678.0,1,352.7,53,Accessories,United Kingdom
2471,15679.0,4,781.28,24,Others,United Kingdom
2472,15680.0,3,1333.68,9,Home Decor,United Kingdom
2473,15681.0,6,946.36,18,Others,United Kingdom
2474,15683.0,1,193.75,117,Others,United Kingdom
2475,15687.0,11,2981.5,9,Others,United Kingdom
2476,15689.0,2,254.1,120,Others,United Kingdom
2477,15690.0,2,239.76,4,Home Decor,United Kingdom
2478,15691.0,1,136.8,252,Pet Supplies,United Kingdom
2479,15692.0,1,191.04,28,Home Decor,United Kingdom
2480,15694.0,15,6423.6,1,Others,United Kingdom
2481,15695.0,2,409.98,267,Others,United Kingdom
2482,15696.0,12,2644.46,33,Others,United Kingdom
2483,15699.0,1,309.65,18,Others,United Kingdom
2484,15700.0,3,664.03,172,Others,United Kingdom
2485,15701.0,4,1542.14,2,Others,United Kingdom
2486,15703.0,1,211.5,265,Others,United Kingdom
2487,15704.0,4,2293.62,140,Others,United Kingdom
2488,15705.0,1,143.1,201,Others,United Kingdom
2489,15706.0,7,1001.8100000000001,60,Others,United Kingdom
2490,15707.0,4,945.58,35,Others,United Kingdom
2491,15708.0,11,3329.7200000000003,41,Others,United Kingdom
2492,15709.0,1,133.25,284,Others,United Kingdom
2493,15712.0,5,1072.3600000000001,9,Others,United Kingdom
2494,15713.0,3,346.75,143,Others,United Kingdom
2495,15714.0,2,330.88,12,Others,United Kingdom
2496,15716.0,4,1118.81,146,Others,United Kingdom
2497,15717.0,1,150.3,234,Home Decor,United Kingdom
2498,15719.0,14,5043.96,33,Others,United Kingdom
2499,15720.0,1,598.73,24,Others,United Kingdom
2500,15721.0,1,507.08,12,Others,United Kingdom
2501,15722.0,6,2181.21,36,Others,United Kingdom
2502,15723.0,1,203.1,365,Others,United Kingdom
2503,15724.0,3,212.3,201,Others,United Kingdom
2504,15725.0,1,415.25,15,Others,United Kingdom
2505,15727.0,7,5178.96,17,Others,United Kingdom
2506,15728.0,1,-134.8,49,Others,United Kingdom
2507,15729.0,2,62.0,198,Home Decor,United Kingdom
2508,15730.0,4,1108.38,66,Others,United Kingdom
2509,15732.0,2,294.12,212,Accessories,United Kingdom
2510,15733.0,1,162.3,283,Home Decor,United Kingdom
2511,15734.0,2,1339.45,115,Others,United Kingdom
2512,15737.0,12,1121.21,15,Others,United Kingdom
2513,15738.0,19,4788.77,19,Office Supplies,United Kingdom
2514,15739.0,1,449.12,66,Others,United Kingdom
2515,15740.0,1,154.88,49,Others,United Kingdom
2516,15743.0,4,784.46,16,Others,United Kingdom
2517,15744.0,1,34.8,78,Others,United Kingdom
2518,15745.0,6,1071.24,9,Others,United Kingdom
2519,15746.0,2,182.96,134,Others,United Kingdom
2520,15747.0,3,974.04,13,Accessories,United Kingdom
2521,15748.0,1,149.31,40,Others,United Kingdom
2522,15749.0,4,21535.9,235,Others,United Kingdom
2523,15750.0,9,2451.23,3,Others,United Kingdom
2524,15752.0,8,2628.93,40,Others,United Kingdom
2525,15753.0,1,79.2,305,Others,United Kingdom
2526,15754.0,4,455.67,51,Others,United Kingdom
2527,15755.0,8,2318.88,1,Others,United Kingdom
2528,15756.0,4,532.96,61,Others,United Kingdom
2529,15757.0,2,714.42,66,Others,United Kingdom
2530,15758.0,1,205.25,25,Others,United Kingdom
2531,15759.0,3,253.04,218,Others,United Kingdom
2532,15762.0,2,583.75,65,Others,United Kingdom
2533,15763.0,3,1048.67,32,Others,United Kingdom
2534,15764.0,10,3245.47,81,Others,United Kingdom
2535,15766.0,1,315.06,64,Others,United Kingdom
2536,15768.0,4,581.8299999999999,116,Others,United Kingdom
2537,15769.0,29,51823.72,7,Accessories,United Kingdom
2538,15773.0,1,635.6800000000001,6,Others,United Kingdom
2539,15774.0,1,270.8,69,Others,United Kingdom
2540,15775.0,1,104.9,245,Home Decor,United Kingdom
2541,15776.0,1,241.62,133,Others,United Kingdom
2542,15777.0,5,1021.61,241,Home Decor,United Kingdom
2543,15780.0,3,475.28000000000003,184,Others,United Kingdom
2544,15781.0,4,333.56,25,Others,United Kingdom
2545,15782.0,4,2593.94,10,Home Decor,United Kingdom
2546,15783.0,1,246.3,11,Others,United Kingdom
2547,15785.0,8,2303.75,30,Others,United Kingdom
2548,15786.0,5,4834.2,44,Others,United Kingdom
2549,15787.0,3,948.05,26,Others,United Kingdom
2550,15789.0,1,351.3,358,Others,United Kingdom
2551,15790.0,1,220.85,10,Others,United Kingdom
2552,15791.0,3,1604.44,44,Others,United Kingdom
2553,15793.0,4,948.96,9,Home Decor,United Kingdom
2554,15795.0,1,610.01,150,Others,United Kingdom
2555,15796.0,10,2666.61,1,Others,United Kingdom
2556,15797.0,4,2207.4,113,Others,United Kingdom
2557,15799.0,3,884.14,76,Others,United Kingdom
2558,15800.0,2,699.08,107,Others,United Kingdom
2559,15801.0,4,1042.19,46,Others,United Kingdom
2560,15802.0,3,-451.42,143,Others,United Kingdom
2561,15803.0,1,415.82000000000005,51,Home Decor,United Kingdom
2562,15804.0,19,3848.55,1,Others,United Kingdom
2563,15805.0,20,5452.17,23,Others,United Kingdom
2564,15806.0,3,784.58,46,Others,United Kingdom
2565,15807.0,3,903.9,50,Home Decor,United Kingdom
2566,15808.0,5,3724.77,306,Others,United Kingdom
2567,15809.0,6,399.21,36,Others,United Kingdom
2568,15810.0,7,1145.43,79,Accessories,United Kingdom
2569,15811.0,9,2171.32,17,Others,United Kingdom
2570,15812.0,5,1801.14,107,Others,United Kingdom
2571,15813.0,2,1303.9099999999999,208,Others,United Kingdom
2572,15814.0,6,1842.73,3,Others,United Kingdom
2573,15815.0,5,2100.6,64,Others,United Kingdom
2574,15819.0,4,1905.45,49,Others,United Kingdom
2575,15820.0,1,206.98,320,Others,United Kingdom
2576,15821.0,2,570.96,44,Others,United Kingdom
2577,15822.0,2,885.47,3,Others,United Kingdom
2578,15823.0,2,-840.76,337,Others,United Kingdom
2579,15825.0,1,532.94,172,Others,United Kingdom
2580,15826.0,4,1649.3600000000001,51,Others,United Kingdom
2581,15827.0,20,1641.48,73,Others,United Kingdom
2582,15829.0,2,636.14,99,Others,United Kingdom
2583,15830.0,2,547.7,29,Others,United Kingdom
2584,15831.0,4,747.76,58,Others,United Kingdom
2585,15832.0,1,836.79,254,Others,United Kingdom
2586,15834.0,6,2084.9,70,Others,United Kingdom
2587,15835.0,4,954.09,44,Others,United Kingdom
2588,15836.0,2,117.47,45,Others,United Kingdom
2589,15837.0,1,391.98,65,Others,United Kingdom
2590,15838.0,21,33350.76,11,Others,United Kingdom
2591,15839.0,5,1020.74,25,Others,United Kingdom
2592,15840.0,3,345.66,59,Others,United Kingdom
2593,15841.0,6,1209.1,64,Others,United Kingdom
2594,15843.0,1,118.95000000000002,304,Others,United Kingdom
2595,15844.0,1,130.73999999999998,46,Others,United Kingdom
2596,15845.0,10,3650.87,18,Others,United Kingdom
2597,15847.0,2,389.27,38,Others,United Kingdom
2598,15850.0,2,238.85,19,Others,United Kingdom
2599,15852.0,2,160.71,187,Food,United Kingdom
2600,15853.0,1,110.8,52,Others,United Kingdom
2601,15854.0,12,2974.65,4,Others,United Kingdom
2602,15855.0,5,712.24,137,Others,United Kingdom
2603,15856.0,31,16173.67,4,Others,United Kingdom
2604,15857.0,1,297.0,19,Others,United Kingdom
2605,15858.0,5,1438.85,16,Others,United Kingdom
2606,15860.0,8,977.21,41,Others,United Kingdom
2607,15861.0,9,3000.36,12,Others,United Kingdom
2608,15862.0,4,832.88,8,Others,United Kingdom
2609,15863.0,2,68.84,26,Others,United Kingdom
2610,15864.0,8,1769.7800000000002,22,Others,United Kingdom
2611,15865.0,3,895.13,41,Others,United Kingdom
2612,15866.0,1,230.53,101,Others,United Kingdom
2613,15867.0,16,3797.79,5,Others,United Kingdom
2614,15869.0,2,149.64,277,Others,United Kingdom
2615,15870.0,1,354.09000000000003,33,Others,United Kingdom
2616,15872.0,2,360.93,15,Others,United Kingdom
2617,15874.0,9,4330.67,63,Others,United Kingdom
2618,15877.0,3,440.78,2,Others,United Kingdom
2619,15880.0,2,313.28000000000003,369,Others,United Kingdom
2620,15881.0,8,438.24,312,Others,United Kingdom
2621,15882.0,5,495.36,199,Others,United Kingdom
2622,15883.0,2,396.48,2,Others,United Kingdom
2623,15885.0,3,379.35,93,Food,United Kingdom
2624,15886.0,1,181.09,60,Others,United Kingdom
2625,15888.0,2,141.27,80,Others,United Kingdom
2626,15889.0,2,446.87,157,Others,United Kingdom
2627,15891.0,1,524.52,227,Others,United Kingdom
2628,15894.0,2,263.55,253,Others,United Kingdom
2629,15895.0,1,179.17,150,Others,United Kingdom
2630,15897.0,2,222.05,194,Others,United Kingdom
2631,15898.0,6,1384.68,1,Others,United Kingdom
2632,15899.0,1,56.25,369,Others,United Kingdom
2633,15900.0,1,351.11,24,Others,United Kingdom
2634,15901.0,3,363.88,17,Others,United Kingdom
2635,15903.0,8,5126.34,10,Others,United Kingdom
2636,15904.0,1,164.68,8,Others,United Kingdom
2637,15906.0,8,1521.79,20,Others,United Kingdom
2638,15907.0,3,967.45,4,Others,United Kingdom
2639,15909.0,1,191.94,174,Food,United Kingdom
2640,15910.0,8,1232.18,1,Others,United Kingdom
2641,15912.0,2,264.62,178,Others,United Kingdom
2642,15916.0,10,1491.24,16,Others,United Kingdom
2643,15917.0,1,123.1,248,Others,United Kingdom
2644,15918.0,2,334.23,191,Others,United Kingdom
2645,15919.0,2,639.89,20,Others,United Kingdom
2646,15920.0,4,167.5,154,Others,United Kingdom
2647,15921.0,1,336.03000000000003,173,Others,United Kingdom
2648,15922.0,2,363.6,372,Others,United Kingdom
2649,15923.0,1,127.08,373,Others,United Kingdom
2650,15925.0,1,207.15,194,Others,United Kingdom
2651,15930.0,1,426.63,67,Home Decor,United Kingdom
2652,15932.0,11,2461.85,4,Others,United Kingdom
2653,15933.0,3,1107.46,21,Others,United Kingdom
2654,15935.0,2,416.86,239,Others,United Kingdom
2655,15937.0,1,145.35,64,Others,United Kingdom
2656,15938.0,5,404.58,112,Others,United Kingdom
2657,15939.0,16,6102.26,90,Home Decor,United Kingdom
2658,15940.0,2,31.799999999999997,311,Others,United Kingdom
2659,15942.0,1,337.44,134,Others,United Kingdom
2660,15944.0,1,325.1,277,Food,United Kingdom
2661,15945.0,1,181.0,365,Others,United Kingdom
2662,15947.0,1,1708.24,83,Others,United Kingdom
2663,15948.0,2,955.24,8,Others,United Kingdom
2664,15949.0,2,364.72,17,Others,United Kingdom
2665,15950.0,5,1705.26,2,Others,United Kingdom
2666,15951.0,3,669.57,1,Others,United Kingdom
2667,15952.0,4,806.57,34,Others,United Kingdom
2668,15953.0,10,1634.53,15,Home Decor,United Kingdom
2669,15955.0,16,4389.81,24,Others,United Kingdom
2670,15957.0,1,428.89,32,Others,United Kingdom
2671,15958.0,1,104.35,74,Others,United Kingdom
2672,15963.0,2,470.76,20,Others,United Kingdom
2673,15965.0,4,845.64,17,Others,United Kingdom
2674,15967.0,2,418.83,23,Others,United Kingdom
2675,15969.0,4,582.9,3,Others,United Kingdom
2676,15970.0,1,314.1,304,Accessories,United Kingdom
2677,15971.0,12,4199.85,18,Accessories,United Kingdom
2678,15973.0,3,99.77000000000002,236,Others,United Kingdom
2679,15974.0,8,3429.55,39,Others,United Kingdom
2680,15975.0,1,371.01,84,Others,United Kingdom
2681,15976.0,2,430.94,165,Others,United Kingdom
2682,15977.0,2,1054.73,17,Home Decor,United Kingdom
2683,15978.0,1,1098.78,77,Others,United Kingdom
2684,15980.0,3,2398.86,89,Others,United Kingdom
2685,15981.0,8,3408.48,25,Others,United Kingdom
2686,15983.0,4,1475.02,22,Others,United Kingdom
2687,15984.0,11,2816.97,3,Others,United Kingdom
2688,15985.0,3,1037.42,123,Others,United Kingdom
2689,15986.0,1,168.12,30,Home Decor,United Kingdom
2690,15987.0,7,1451.28,12,Others,United Kingdom
2691,15988.0,1,158.03,19,Others,United Kingdom
2692,15990.0,2,792.11,44,Others,United Kingdom
2693,15992.0,1,41.989999999999995,4,Accessories,United Kingdom
2694,15993.0,10,2756.82,9,Others,United Kingdom
2695,15994.0,1,427.07,55,Others,United Kingdom
2696,15996.0,7,1044.78,88,Others,United Kingdom
2697,15998.0,6,3084.17,37,Others,United Kingdom
2698,16000.0,3,12393.7,3,Others,United Kingdom
2699,16003.0,5,2735.37,30,Others,United Kingdom
2700,16005.0,4,615.39,12,Others,United Kingdom
2701,16006.0,1,101.4,211,Others,United Kingdom
2702,16007.0,4,1701.94,48,Others,United Kingdom
2703,16008.0,3,478.78,24,Accessories,United Kingdom
2704,16009.0,4,992.71,22,Others,United Kingdom
2705,16010.0,3,407.5,246,Home Decor,United Kingdom
2706,16011.0,16,3362.71,8,Others,United Kingdom
2707,16012.0,3,1415.29,35,Others,United Kingdom
2708,16013.0,54,33366.25,4,Others,United Kingdom
2709,16014.0,4,653.13,36,Others,United Kingdom
2710,16015.0,4,690.54,4,Others,United Kingdom
